pid	devicetype	brand	model	fccid	availability	whereavailable	supportedsincecommit	supportedsincerel	supportedcurrentrel	target	subtarget	packagearchitecture	bootloader	cpu	cpucores	cpumhz	flashmb	rammb	ethernet100mports	ethernetgbitports	switch	vlan	modem	commentsnetworkports	wlanhardware	wlan24ghz	wlan50ghz	wlancomments	wlandriver	detachableantennas	bluetooth	usbports	sataports	commentsusbsataports	videoports	audioports	phoneports	commentsavports	serial	serialconnectionparameters	jtag	ledcount	buttoncount	gpios	powersupply	devicepage	forumsearch	gitsearch	wikideviurl	oemdevicehomepageurl	firmwareoemstockurl	firmwareopenwrtsnapshotinstallurl	firmwareopenwrtsnapshotupgradeurl	installationmethods	commentinstallation	recoverymethods	commentrecovery	picture	comments
16865	Travel Router	Evaluation boards / unbranded boards	A5-V11	NULL	unknown 2018	?	https://git.lede-project.org/?p=source.git;a=commit;h=d0bf15f235951973836da586c05693c0563ed4f2	15.05	18.06.4	ramips	rt305x	mipsel_24kc	U-Boot	Ralink RT5350F	1	360	4	32	1	-	-	?	-		Ralink RT5350F	b/g/n	-		unknown	-	-	1x ?USB (power)	-		-	-	-		Yes	?	No	?	?	?	5 VDC, 1.0 A	toh:unbranded:a5-v11	A5-V11	A5-V11	NULL	http://www.cnx-software.com/2015/03/29/a5-v11-mini-router-runs-openwrt-linux-for-just-8/		http://downloads.openwrt.org/snapshots/targets/ramips/rt305x/openwrt-ramips-rt305x-unbranded_a5-v11-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ramips/rt305x/openwrt-ramips-rt305x-unbranded_a5-v11-squashfs-sysupgrade.bin	see devicepage		NULL		media:example:genericrouter1.png	LY OEM
16866	Single Board Computer	Evaluation boards / unbranded boards	Atheros PB44	NULL	unknown 2018	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=ac4b63a18bf6f3a384be304c338b7935b98e62cd	10.03	EOL	ar71xx	generic	mips_24kc	RedBoot	Atheros AR7161	1	680	8	64	-	5	?	No	-		2x mini-PCI	b/g/n	a/n		unknown	-	-	2x 2.0	-		-	-	-		Yes	?	Yes	?	?	?	?	toh:evaluation.boards:pb44	Atheros PB44	PB44	NULL			NULL	NULL	see devicepage		NULL		media:example:genericrouter1.png	
16867	Single Board Computer	Evaluation boards / unbranded boards	Freescale P1020EWLAN	NULL	unknown 2018	NULL				mpc85xx		powerpc_8540	U-Boot	Freescale P1020E	2	800	64	1024	-	2	?	No	-		2x Atheros AR9380 (mini-PCIe)	b/g/n	a/n	3x3 MIMO	ath9k	6	?	2x 2.0	-		NULL	NULL	NULL		Yes	?	Yes			?	12 VDC, 2.5 A	toh:evaluation.boards:freescale.p1020ewlan	Freescale P1020EWLAN	Freescale P1020EWLAN	NULL	http://www.nxp.com/products/microcontrollers-and-processors/power-architecture-processors/qoriq-power-architecture-processors/qoriq-p1020-wlan-access-point-router:RD_P1020WLANS?		NULL	NULL	NULL		NULL		media:example:genericrouter1.png	
16871	Single Board Computer	Evaluation boards / unbranded boards	Minnowboard Max	NULL	unknown 2018	NULL				x86		i386_pentium4	?	Intel Atom E3825	2	1333	8	2048	-	1	?	No	-		-	-	-		unknown	-	?	1x 3.0	-		NULL	NULL	NULL		?		?			?	?	toh:minnowboard:minnowboard-max	Minnowboard Max	Minnowboard Max	NULL			NULL	NULL	NULL		NULL		media:example:genericrouter1.png	
16873	Single Board Computer	Evaluation boards / unbranded boards	Ralink V11ST-FE	NULL	unknown 2018	?	https://git.lede-project.org/?p=source.git;a=commit;h=3ceebbba14c46704f2b4f04a423d1ed2358319fb	15.05	18.06.4	ramips	rt288x	mipsel_mips32r2	U-Boot	Ralink RT2880F	1	266	4	32	4	-	IC+ IP175C	Yes	-		1x mini-PCI	-	-		unknown	-	?	-	-		?	?	?		Yes	57600 / 8N1	Yes	?	?	?	?	toh:ralink:v11st-fe	Ralink V11ST-FE	Ralink V11ST-FE	NULL			NULL	http://downloads.openwrt.org/snapshots/targets/ramips/rt288x/openwrt-ramips-rt288x-ralink_v11st-fe-squashfs-sysupgrade.bin	unknown		unknown		media:example:genericrouter1.png	
16874	Emulator	VMware	VMware x86 virtual machine	NULL	unknown 2018	NULL		15.05	15.05	x86		i386_pentium4	other	x86	1	?	?	?	-	-	-	?	-	as many NICs as needed	-	-	-		unknown	-	-	-	?		-	-	-		?	?	?	-	-	-	-	docs:guide-user:virtualization:vmware	VMware x86 virtual machine	VMware x86 virtual machine	NULL			NULL	NULL	see devicepage		NULL		media:example:genericrouter1.png	Works with fusion workstation player esx; convert gz raw img image file to vmdk format for VMware Hypervisor
16876	WiFi Router	Evaluation boards / unbranded boards	XDX-RN502J	NULL	unknown 2018	?	https://git.lede-project.org/?p=source.git;a=commit;h=0e486d2fd297d28ddfc34d4adb4eae7050f0d138	12.09	18.06.4	ramips	rt305x	mipsel_24kc	U-Boot	Ralink RT3052	1	384	4	32	5	-	Ralink RT3052	No	-		Atheros AR9285	b/g/n	-		ath9k	2	?	1x 2.0	-		?	?	?		?	?	?	?	?	?	?	toh:widemac:sl-r7205	XDX-RN502J	XDX-RN502J	https://wikidevi.com/wiki/Unbranded_XDX-RN502J_V2.0			NULL	http://downloads.openwrt.org/snapshots/targets/ramips/rt305x/openwrt-ramips-rt305x-unbranded_xdx-rn502j-squashfs-sysupgrade.bin	U-Boot TFTP + serial recovery		U-Boot TFTP + serial recovery		media:example:genericrouter1.png	
16877	WiFi Router	Pacific Networks	RT150M	NULL	Discontinued	NULL		12.09	12.09	ar71xx	generic	mips_24kc	?	Atheros AR7240	1	350	4	32	5	-	?	Yes	-		Atheros AR92xx (onboard)	b/g/n	-		ath9k	1	?	-	-		?	?	?		?	?	?	?	?	?	?	toh:pacificnetworks:pn-rt150m	RT150M	RT150M	NULL			NULL	NULL	see devicepage		NULL		media:example:genericrouter1.png	
16878	Travel Router - Battery powered	Patriot Memory	Gauntlet Node	NULL	unknown 2018	NULL				ramips	rt305x	mipsel_24kc	?	Ralink RT5350F	1	360	8	64	-	-	?	?	-	-	Ralink RT5350F	b/g/n	-		unknown	?	-	1x 2.0	-		-	-	-		Yes	?	?	3	3	?	5 VDC, battery	toh:patriot:gauntletnode	Gauntlet Node	Gauntlet Node	NULL	https://patriotmemory.com/product/gauntlet-node-portable-wireless-2-5-enclosure/	https://patriotmemory.com/product/gauntlet-node-portable-wireless-2-5-enclosure/	NULL	NULL	NULL		NULL		media:example:genericrouter1.png	includes 320GB HD, Lithium-ion polymer battery up to 5.5 hours
16879	Single Board Computer	PC Engines	ALIX 1c	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=38101a0cdc903b6f07bea96bea1fa8853ef0a787	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	1	-	?	No	-		1x mini-PCI	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 1c	ALIX 1c	NULL	https://pcengines.ch/alix.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16880	Single Board Computer	PC Engines	ALIX 1d	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=38101a0cdc903b6f07bea96bea1fa8853ef0a787	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	1	-	-	No	-		1x mini-PCI	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 1d	ALIX 1d	https://wikidevi.com/wiki/PC-Engines_Alix_alix1d	https://pcengines.ch/alix.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16881	Single Board Computer	PC Engines	ALIX 2d0	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX700	1	433	CF card	128	2	-	?	No	-		2x mini-PCI	-	-		unknown	-	?	-	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 2d0	ALIX 2d0	https://wikidevi.com/wiki/PC-Engines_Alix_alix2d0	https://pcengines.ch/alix.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16882	Single Board Computer	PC Engines	ALIX 2d1	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX700	1	433	CF card	128	3	-	?	No	-		1x mini-PCI	-	-		unknown	-	?	-	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 2d1	ALIX 2d1	https://wikidevi.com/wiki/PC-Engines_Alix_alix2d1	https://pcengines.ch/alix.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16883	Single Board Computer	PC Engines	ALIX 2d2	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	2	-	?	No	-		2x mini-PCI	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 2d2	ALIX 2d2	https://wikidevi.com/wiki/PC-Engines_Alix_alix2d2	https://pcengines.ch/alix2d2.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16884	Single Board Computer	PC Engines	ALIX 2d3	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	3	-	?	No	-		1x mini-PCI	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max.	toh:pcengines:alix	ALIX 2d3	ALIX 2d3	https://wikidevi.com/wiki/PC-Engines_Alix_alix2d3	https://pcengines.ch/alix2d3.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16885	Single Board Computer	PC Engines	ALIX 2d4	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	128	2	-	?	No	-		2x mini-PCI	-	-		unknown	-	?	-	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 2d4	ALIX 2d4	https://wikidevi.com/wiki/PC-Engines_Alix_alix2d4	https://pcengines.ch/alix.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16886	Single Board Computer	PC Engines	ALIX 2d5	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	128	3	-	?	No	-		1x mini-PCI	-	-		unknown	-	?	-	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 2d5	ALIX 2d5	https://wikidevi.com/wiki/PC-Engines_Alix_alix2d5	https://pcengines.ch/alix.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16887	Single Board Computer	PC Engines	ALIX 2d13	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	3	-	?	No	-		1x mini-PCI	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 2d13	ALIX 2d13	https://wikidevi.com/wiki/PC-Engines_Alix_alix2d13	https://pcengines.ch/alix2d13.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16888	Single Board Computer	PC Engines	ALIX 3d1	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX700	1	433	CF card	128	1	-	-	No	-		2x mini-PCI	-	-		unknown	-	?	-	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 3d1	ALIX 3d1	https://wikidevi.com/wiki/PC-Engines_Alix_alix3d1	https://pcengines.ch/alix.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16889	Single Board Computer	PC Engines	ALIX 3d2	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	1	-	-	No	-		2x mini-PCI	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 3d2	ALIX 3d2	https://wikidevi.com/wiki/PC-Engines_Alix_alix3d2	https://pcengines.ch/alix3d2.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16890	Single Board Computer	PC Engines	ALIX 3d3	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	1	-	-	No	-		2x mini-PCI	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 3d3	ALIX 3d3	https://wikidevi.com/wiki/PC-Engines_Alix_alix3d3	https://pcengines.ch/alix3d3.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16891	Single Board Computer	PC Engines	ALIX 6f2	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=937362f270db8861cd046030869bdaac34582b94	10.03	18.06.4	x86	geode	i386_geode	BIOS	AMD Geode LX800	1	500	CF card	256	2	-	?	No	-		Optional (1x mini-PCI)	-	-		unknown	-	?	2x 2.0	-		?	?	?		Yes	?	?	3	?	?	DC jack or passive POE, min. 7V to max. 20V	toh:pcengines:alix	ALIX 6f2	ALIX 6f2	NULL	https://pcengines.ch/alix6f2.htm		http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	http://downloads.openwrt.org/snapshots/targets/x86/geode/lede-x86-geode-combined-ext4.img.gz	x86 installation		CF card		media:example:genericrouter1.png	CPU has 128-CBC HW Encrytion
16892	Single Board Computer	PC Engines	APU1C	NULL	Discontinued	NULL	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=1898f7339fc6a6f39e093562f2c4b6de534ef4db		18.06.4	x86	64	x86_64	Coreboot	AMD T40E	2	1000	SD	2048	-	3	-	No	-		Optional (2x mini-PCI-E/1x mini-PCI-E for 3G)	-	-		unknown	-	-	2x 2.0	1		-	-	-		Yes	?	?	?	?	?	?	toh:pcengines:apu	APU1C	APU1C	NULL			https://downloads.openwrt.org/snapshots/targets/x86/64/openwrt-x86-64-combined-squashfs.img.gz	https://downloads.openwrt.org/snapshots/targets/x86/64/openwrt-x86-64-combined-squashfs.img.gz	see devicepage		NULL		media:example:genericrouter1.png	
16893	Single Board Computer	PC Engines	APU1C4	NULL	Discontinued	NULL	https://git.openwrt.org/?p=openwrt/openwrt.git;a=commit;h=1898f7339fc6a6f39e093562f2c4b6de534ef4db		18.06.4	x86	64	x86_64	Coreboot	AMD T40E	2	1000	SD	4096	-	3	-	No	-		Optional (2x mini-PCI-E/1x mini-PCI-E for 3G)	-	-		unknown	-	-	2x 2.0	1		-	-	-		Yes	?	?	?	?	?	?	toh:pcengines:apu	APU1C4	APU1C4	NULL			https://downloads.openwrt.org/snapshots/targets/x86/64/openwrt-x86-64-combined-squashfs.img.gz	https://downloads.openwrt.org/snapshots/targets/x86/64/openwrt-x86-64-combined-squashfs.img.gz	see devicepage		NULL		media:example:genericrouter1.png	
16894	Single Board Computer	PC Engines	WRAP	NULL	Discontinued	NULL		10.03.1	18.06.4	x86		i386_pentium4	BIOS	PC Engines Wrap	1	233	CF card	128	?	?	?	No	-		Optional (1x/2x mini-PCI)	-	-		unknown	-	?	1x Header	-		?	?	-		Yes	38400 / 8N1	?	1	?	-	?	toh:pcengines:wrap	WRAP	WRAP	https://wikidevi.com/wiki/PC-Engines_Wrap_wrap1e202	https://www.pcengines.ch/wrap.htm		http://downloads.openwrt.org/snapshots/targets/x86/legacy/	NULL	see devicepage		CF card		media:example:genericrouter1.png	
16895	WiFi Router	Petatel	PSR-680W	NULL	unknown 2018	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=833b4af81602e0afc302060972038dfbbc993708	12.09	18.06.4	ramips	rt305x	mipsel_24kc	U-Boot	Ralink RT3052	1	450	4	32	5	-	?	?	EVDO Rev.A		Ralink RT3052	b/g/n	-		rt2800pci	4	-	-	-		-	-	-		Yes	115200 / 8N1	No	?	1	-	?	toh:petatel:psr-680w	PSR-680W	PSR-680W	NULL			NULL	http://downloads.openwrt.org/snapshots/targets/ramips/rt305x/openwrt-ramips-rt305x-petatel_psr-680w-squashfs-sysupgrade.bin	U-Boot TFTP recovery		U-Boot TFTP recovery		media:example:genericrouter1.png	
16896	WiFi Router	PHICOMM	PSG1208	NULL	Discontinued 2016	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=8b38a9450bd0e07306641d9250e1565f5804351b	17.01.0	18.06.4	ramips	mt7620	mipsel_24kc	MyLoader	MediaTek MT7620A	1	580	8	64	5	-	MediaTek MT7620A	Yes	-		MediaTek MT7620A	b/g/n	a/n/ac	for K1S, External PA+LNA on WLAN2.4; for K2(PSG1218), External PA+LNA on both WLAN2.4 and WLAN5	mt76	?	-	-	-		-	-	-		Yes	?	Yes	?	?	-	12 VDC, 1.5 A	toh:phicomm:psg1208	PSG1208	PSG1208	NULL			NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7620/openwrt-ramips-mt7620-phicomm_psg1208-squashfs-sysupgrade.bin	unknown		unknown		media:example:genericrouter1.png	
16898	WiFi Router	Pirelli	AliceGate AGPF	NULL	unknown 2018	?	https://git.lede-project.org/?p=source.git;a=commit;h=6495fa36ea584bbc5f58d21df982bf100e4d6591	10.03	18.06.4	brcm63xx	generic	mips_mips32	CFE	Broadcom BCM6358	2	300	16	32	4	-	Broadcom BCM5325	Yes	ADSL2+	4	Broadcom BCM4318 (mini-PCI)	b/g	-		b43	-	?	1x 2.0	-		?	?	?		Yes	?	Yes	?	?	?	?	toh:pirelli:agpf	AGPF	AGPF	NULL			http://downloads.openwrt.org/snapshots/targets/brcm63xx/generic/lede-brcm63xx-generic-AGPF-S0-squashfs-cfe.bin	http://downloads.openwrt.org/snapshots/targets/brcm63xx/generic/lede-brcm63xx-generic-AGPF-S0-squashfs-cfe.bin	see devicepage		CFE TFTP + serial recovery		media:example:genericrouter1.png	Also smp firmware image available.
16900	WiFi Router	Pirelli	AV4202N	NULL	unknown 2018	NULL				brcm63xx		mips_mips32	CFE	Broadcom BCM6368	2	400	16	64	4	-	?	Yes	xDSL		Broadcom BCM4322	b/g/n	-		b43	?	-	2x 2.0	-		-	-	2		Yes	?	?			-	?	toh:adb:p.dg_av4202n	AV4202N	AV4202N	NULL			NULL	NULL	NULL		NULL		media:example:genericrouter1.png	
16903	WiFi Router	Pirelli	PRG AV4202N	NULL	unknown 2018	NULL				brcm63xx		mips_mips32	CFE	Broadcom BCM6368	2	400	16	64	4	-	?	Yes	xDSL		Broadcom BCM4322 (onboard) unpopulated mini-PCI slot	b/g/n	-		b43	?	-	2x 2.0	-		-	-	2		Yes	?	?			-	?	toh:adb:p.dg_av4202n	PRG AV4202N	PRG AV4202N	NULL			NULL	NULL	NULL		NULL		media:example:genericrouter1.png	
16904	WiFi Router	Planex	DB-WRT01	NULL	unknown 2018	?	https://git.lede-project.org/?p=source.git;a=commit;h=2efdc7c896fcd846e9a4732f93dc36e095d37a07	17.01.0	18.06.4	ramips	mt7620	mipsel_24kc	U-Boot	MediaTek MT7620A	1	580	?	?	2	-	?	?	-		?	b/g/n	-		unknown	-	?	1x ?USB (power)	-		?	?	?		?		?	1	1	?	5 VDC, 0.5 A		DB-WRT01	DB-WRT01	NULL	http://www.planex.co.jp/products/db-wrt01/spec.shtml		NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7620/openwrt-ramips-mt7620-planex_db-wrt01-squashfs-sysupgrade.bin	unknown		unknown		media:example:genericrouter1.png	
16905	WiFi Router	Planex	MZK-750DHP	NULL	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=74db9511dc40410aceb6ab7122c965aa4bc42af3	15.05	18.06.4	ramips	mt7620	mipsel_24kc	U-Boot	MediaTek MT7620A	1	580	?	?	5	-	?	?	-		?	b/g/n	a/n/ac		unknown	-	-	-	-		-	-	-		?	?	?	9	2	-	12 VDC, 1.0 A		MZK-750DHP	MZK-750DHP	NULL	https://www.planex.co.jp/products/mzk-750dhp/	https://www.planex.co.jp/support/download/mzk-750dhp/	NULL	http://downloads.openwrt.org/snapshots/targets/ramips/mt7620/openwrt-ramips-mt7620-planex_mzk-750dhp-squashfs-sysupgrade.bin	unknown		unknown		media:example:genericrouter1.png	
16907	WiFi Router	Planex	MZK-W04NU	https://fcc.io/SJ9/-MZKW04NU	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=d97af0443e85e3d863bc1f8d0e24d6e16d4e0936	10.03	18.06.4	ar71xx	generic	mips_24kc	U-Boot	Atheros AR9130	1	400	8	32	5	-	Atheros AR8216	No	-		Atheros AR9103	b/g/n	-	3x3 MIMO	ath9k	3	-	1x 2.0	-		-	-	-		Yes	?	?	12	3	-	5 VDC, 3.0 A	toh:planex:mzk-w04nu	MZK-W04NU	MZK-W04NU	https://wikidevi.com/wiki/Planex_MZK-W04NU			http://downloads.openwrt.org/snapshots/targets/ar71xx/generic/lede-ar71xx-generic-mzk-w04nu-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ar71xx/generic/lede-ar71xx-generic-mzk-w04nu-squashfs-sysupgrade.bin	see devicepage		NULL		media:example:genericrouter1.png	
16908	WiFi Router	Planex	MZK-W300NH	https://fcc.io/SJ9/-MZKW300NH	Discontinued	NULL	https://git.lede-project.org/?p=source.git;a=commit;h=c8bf295481f14a5d9ff072cd7629c2b23c16447f	10.03	18.06.4	ar71xx	generic	mips_24kc	U-Boot	Atheros AR9130	1	400	8	32	5	-	Atheros AR8216	No	-		Atheros AR9102	b/g/n	-	2x2 MIMO	ath9k	-	-	-	-		-	-	-		Yes	?	?	10	3	-	5 VDC, 2.5 A	toh:planex:mzk-w300nh	MZK-W300NH	MZK-W300NH	https://wikidevi.com/wiki/Planex_MZK-W300NH			http://downloads.openwrt.org/snapshots/targets/ar71xx/generic/lede-ar71xx-generic-mzk-w300nh-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/ar71xx/generic/lede-ar71xx-generic-mzk-w300nh-squashfs-sysupgrade.bin	unknown		unknown		media:example:genericrouter1.png	
16910	NAS	Pogoplug	Pogoplug V2	NULL	unknown 2018	?	https://git.lede-project.org/?p=source.git;a=commit;h=2b0fa00da8fc26e34f08680670f4637766bbd3e8	15.05	18.06.4	kirkwood	generic	arm_xscale	U-Boot	Marvell 88F6281	1	1200	128	256	-	1	-	No	-		-	-	-		none	-	?	4x 2.0	-		-	-	-		Yes	115200 / 8N1	Yes	?	?	?	100-240 VAC, 50-60 Hz	toh:cloudengines:pogoplug	Pogoplug V2	Pogoplug V2	https://wikidevi.com/wiki/Pogoplug			http://downloads.openwrt.org/snapshots/targets/kirkwood/generic/openwrt-kirkwood-cloudengines_pogoe02-squashfs-factory.bin	http://downloads.openwrt.org/snapshots/targets/kirkwood/generic/openwrt-kirkwood-cloudengines_pogoe02-squashfs-sysupgrade.bin	see devicepage		NULL		media:example:genericrouter1.png	
